,资产:货币资金(元),资产:长期股权投资(元),资产:固定资产(元),资产:无形资产(元),负债:长期负债合计(元),权益:实收资本(或股本)(元),资产:流动资产合计(元),资产:资产总计(元),负债:流动负债合计(元),负债:负债合计(元),权益:股东权益合计(元)
95,-22.5199873071816,9.79346044990819,10.007697264074698,1.07699466436167,3.5720923136433,0.0,-0.43120027818387396,7.26640564642972,22.169152632660698,11.1209219099207,-1.64786483355872
96,-22.679310265441604,25.481873565925103,100.29791374312201,74.4418090234192,130.251613117648,0.0,46.0036553879674,32.494974576153496,25.8505370825517,39.9194757400373,23.929975903517605
97,-5.759110694309241,31.2458329640614,100.382398207762,74.5839451995145,29.841199396256,0.0,34.617949579380195,38.126518847705995,56.7068686763599,52.913568159101295,22.8246240952473
98,-25.515562281072,44.533743339431,-2.6082901021630898,69.1142423700736,19.738248120431603,30.0000000083131,-1.4414564648718997,23.600627766262303,29.5749777443262,28.3006933975529,18.744678623705802
99,0.650053270909286,19.6868415666518,-48.582303831909,68.601347273709,-49.3106964385396,30.0000000083131,14.5861188349632,4.757157416993679,5.80439559383031,-1.9067648203387701,14.117472330071399
100,-3.5372121710766296,6705.26994223521,-47.1052371611394,-2.7458840494313903,-29.285785932905398,30.0000000083131,0.159239129340911,-2.7277842664346004,-1.93258799751995,-6.79122603570612,2.4232672193261604
101,22.822650991029395,6733.6166549936,-47.6224327402289,1648.4744491951599,-37.3197476497126,30.0000000083131,-8.625882382906621,-11.7795517534242,-17.4879991111579,-21.0164688941453,0.36674957393724206
102,-6.54146880809898,32.6890370929564,1.08178735091872,2.4137968047553,1.50324768942626,0.0,-4.42123334464254,3.4835337044272796,6.14006936977651,3.22520220191454,3.6356911476271403
103,-4.3534829814444205,32.7155600087469,2.4652438977441804,2.9535747287954903,0.773521553460068,0.0,9.315718407373671,6.02635897671696,29.2840681481291,11.3454740309917,2.8464069801136898
104,-28.2610684303409,28.035780527195897,5.37263464773283,4.904444516332361,4.602130396080731,0.0,-10.5735523686196,5.06431841445957,17.611907109783,9.466939286430481,2.52570986346783
105,-19.3312995395966,18.196152112266,5.596211530000139,3.46961245499734,3.32593811168698,0.0,-6.62077094529083,3.3928726809142704,9.39281192839824,5.75920231868335,1.9314342287561101
106,-14.3908238368838,3.3870872853607796,0.692978256456544,-4.76027989012049,8.12153004806684,0.0,-3.3383959784418398,1.79502586657816,-7.253992022256429,1.8510412117563102,1.7620616110293998
107,-7.33452812382381,-0.154046749604642,-0.688118471122901,1.64798367208501,4.6607341204721795,0.0,0.227267761927475,2.34202681282886,-3.7767145108063596,1.3648789078017198,2.93524997919562
108,14.806712383534801,-1.3778445482108301,25.7993771600841,16.555068893980902,-2.89762844335898,11.1111111111111,26.2893242449062,1.1058819085701699,-2.70459395663218,-2.83695196677917,14.980378130241402
109,188.461029347018,-2.12372165257417,9.31960024443363,12.8581726285077,-4.0432014501007005,11.1111111111111,25.586680974384603,1.224295272555,3.57660757986246,-1.60115299776694,11.077387044332399
110,71.22026563436842,-0.706764831977977,2.81527535176194,4.672104320789,-1.33177385880556,11.1111111111111,24.1801746687213,0.312999486221278,-8.43360920074049,-3.4848174747128,13.8094228370692
111,78.79300234877621,-1.94017178713705,-0.0526062879849322,11.7246706767465,2.74432070298587,11.1111111111111,267.0848203052,3.64794894876012,-5.128533907128969,0.156833160632863,16.1903204948755
112,55.067157717097,-4.42871866570233,-0.696187874356967,17.5429634273981,9.54499117921234,0.0,36.226563098061,3.8408813781066096,-7.30397146735631,3.62447165355902,4.60964872857767
113,-22.472804793372003,-1.7178780801893,0.0869589022141227,23.3386201533472,1.4699584748103502,0.0,50.289890056308,4.0001611043566205,3.66822357033173,2.16425271049133,10.953240746372002
114,-35.261739490906294,10.2442030897475,17.8983777041303,-5.66119666526957,-4.2246209348535295,0.0,-13.680501690863302,3.36815733048792,23.0366040841882,2.03327013374393,4.99053341326818
115,-28.089969459467603,0.9427924816029929,24.2410876075215,-6.45346482420967,-6.12908662028893,0.0,-13.373608116023,2.3358544559665,21.018989322853397,0.389776035201563,4.69695193295841
116,-28.8324122005649,-1.20107684474657,20.7621004430475,-4.719457262019691,-7.56833858384589,0.0,-18.004178355193602,-0.33167342827164803,19.2380603838925,-1.54490594692305,1.02716156554359
117,-21.8661958768728,10.856874148542099,22.6830611951915,-8.22762664290891,-0.44716102704006605,0.0,-19.633051868313,3.5696630338209103,20.5919735607083,4.5616855399077805,2.4649692587604504
118,-34.30151923412,3.58246056791802,39.5945706673221,-9.44409139770842,28.4903855344462,0.0,-25.1336042705375,6.11553323722477,-28.3422754754559,8.70027375337042,3.13496408733949
119,46.8933246414849,7.85384134592971,25.7274834409206,-11.008979821027,-14.623431278311902,0.0,-60.496857377436896,-16.4348655655788,-51.4001719263746,-27.751481409572,3.1717149199760897
120,6.26879834133509,5.83789891603627,0.329714172077668,3.2855813062210397,10.9517410699243,0.0,11.300362454635401,3.9560920447465495,-11.647941881961902,0.129195053945917,14.813556964082801
121,3.7356813169706,8.54673120161759,0.495294929439089,-2.03286864850678,3.7603025687135805,0.0,16.2634449635858,4.11065168531974,4.4878701112177595,4.0935296240551295,4.15889286377476
122,52.7152902711872,9.68058010555444,1.01056633448749,-1.4766406781263302,6.13326629228042,0.0,33.427847804813105,5.1741195728568,8.16175376842388,7.05132037032974,0.188022394283023
123,15.7559424970594,15.1780326371968,-0.364444688993633,-2.22858908987489,1.27858606943903,0.0,18.9494492249683,2.93492821895763,8.310892552204901,4.671905952617769,-1.7950537120691201
124,-6.639281455773231,12.6385582426245,1.53079724495723,-0.778098387630067,-3.17820581369633,0.0,9.56271508435117,3.1339631209341,19.166109227233502,6.37335240454023,-5.068117784098639
125,-23.6904942681528,10.016616029259099,1.08014903358412,2.5617779499201,4.02647853855043,0.0,1.44359027155379,2.47047376079787,4.89878794764208,4.42419003123101,-2.66062970522435
126,41.4044211657598,11.1803510331743,-4.995085085069441,9.084624500724221,-0.0957395883197702,0.0,39.986319765194104,12.603146977459199,37.419393413290294,26.7422334172964,2.04630806990567
127,27.5652584845357,10.323313926866,-4.944089628296441,7.9419261886290595,2.0217174280408,0.0,31.0436959731343,8.72354185237621,24.795365142114395,18.4321003814795,1.35784428475833
128,28.5746019992595,11.4895848070505,-5.601830554600281,11.8266354381652,-10.7249035530256,0.0,26.2978587299703,6.32963175080143,20.4052502983124,11.1786154067582,2.7775076821066405
129,15.794718485301399,12.2204910454405,-5.74490945475924,14.2349717135363,-10.2763361230967,0.0,28.328655875768,6.465662491016671,19.3397907085469,11.312387026261,2.5879102729647796
130,87.424609008717,39.7069913938426,-10.4858801953425,11.1270989061909,-6.25883777113369,0.0,28.947919585834605,4.49400912006386,10.6812059892597,5.26710759348015,3.9241452387332796
131,108.89772166367901,37.85889010382029,-9.83751805546916,9.82764496810945,1.1611046856046698,0.0,24.8753142311476,3.83310624420644,3.81974692184034,3.0629206878442004,4.42515460201017
132,150.703779851336,42.9111531190926,8.851007392093,3.9147040101846002,-7.287089058241089,21.5999206978588,84.24391359012459,17.7922151665137,48.3966725346036,14.538616085018301,25.365707717259497
133,21.2585034013605,-5.209260908281389,12.093279546119401,5.2528548123980405,-2.00583948536568,2.75005092686902,27.8377666578878,12.468215867031901,31.932719057037602,12.406361606380699,12.6263596207902
134,20.9190540280715,-2.13645761543763,8.58701366084778,5.064102564102559,6.302824486485799,2.75005092686902,18.9306657468092,8.85267475053307,5.638120426164969,5.99873508221966,16.1787283604214
135,48.1103166496425,-1.29331381161542,8.10653878733229,5.774111675126901,11.264311689646801,2.75005092686902,29.528500036213497,8.90856487254951,2.4109863259688797,7.1377607025247,13.6263937123012
136,35.8616244091104,1.34099616858238,6.68197171571449,0.7697241821680559,21.7904421229489,2.75005092686902,25.866781758020394,9.73430189992056,-7.3624634275025205,8.41730839750642,12.927432117644999
137,-28.716472192756502,18.993377483443698,2.69883188016991,-1.6051364365971101,18.299377992446,0.0,-7.811836115326249,6.5409416822254,-7.91476633299769,5.54078110022846,9.18639673643677
138,2.87046164602522,122.97591431324899,-2.87794731490108,-6.509588252411599,,0.0,,-2.79013647900071,,-4.87828167196498,3.8866371286125694
139,2.87370856623288,124.94816804601001,-4.799017598514441,-8.53127208815196,,0.0,,8.5511745992575,,9.8941397526949,4.36029299893952
140,-11.530108051105799,117.172556866026,117.340036442473,-10.671572346402199,,0.0,,5.6181477781210996,,6.05599405139129,4.2191204463144
141,-25.6218881398607,116.051085220029,115.95933266978099,-9.745775714611462,,0.0,,4.7094033393252,,4.6013301804609,5.044211665708531
142,-10.4750121189536,11.599503321611099,127.66590091133999,-7.86901793342206,,0.0,,15.3098626188371,,18.691223232509802,5.68301623961272
143,-22.3946427478513,9.41545120353326,129.892803900159,-6.5690021557861105,,0.0,,6.289338835808571,,6.44611163825508,5.8030662108082804
144,218.831642473541,14.286484139933801,-7.21981491365351,-4.57273368306045,6.06695683991916,1.98039258784765,30.277012250633998,17.6883773090268,17.652381410076302,14.7338287603997,21.528538973653603
145,190.66485174775502,-7.66201971157982,-8.81691131841672,-5.42063687398255,-16.4569593041298,1.05800717822442,25.913325649425396,13.0080653727646,23.476270074294302,11.1748252908426,15.532373330692101
146,5.42916538243,-8.44166141828611,-8.47019103916736,-2.47161592758863,-30.799041668979896,0.7190136180167791,11.832569973975401,4.9252151904545,13.3662190842242,-2.4961203140523502,16.0323267610643
147,-44.858750168971994,-8.09397495580648,-8.62673060177958,-2.29164323540319,-37.8966810050678,0.13404377622929198,-4.697842976778481,-5.3891296863176,-3.43609319260259,-16.371087555322198,12.4526285946656
148,-11.894526608519799,25.5223600150319,-13.581696188089001,-8.20433574168354,-32.292995542361105,0.425326385542976,3.8479784428484396,-1.30218309267156,7.097560431350889,-6.5922380599752,6.5402204637362304
149,-29.6803824670993,47.981887282817,-12.7241312256423,-7.42665514780585,-15.6754116535709,0.539617651352904,-2.4001742957269903,-4.02640013893792,-5.00263806854359,-8.56752082462171,3.01895136083175
150,6.11665093914595,-21.7446742791597,-2.1588087650337497,-11.6557423767455,-14.8332910557441,0.0,9.0559861862842,-2.1027656974696,3.01081760735919,-11.148180026624,4.2579058749836705
151,33.0078934604454,-21.5945875095223,-2.0534791645441,-11.259012756516901,-44.9096964393569,0.0,8.35753308522489,-1.86299111701753,111.036580092418,-9.624004331082471,3.9133183928618505
152,6.75674580876868,-20.663494123475,-2.02118269670154,-10.8830677828787,-43.393595743015005,0.0,4.63106152536782,-1.93964480140266,122.59824050699801,-8.55150672000965,2.90857723553945
153,10.881042096921101,-19.6060005317131,-1.83985179448465,-10.5263157894737,-43.4904931817934,0.0,6.962228752322019,-1.82262779848853,120.33171379366101,-8.62005790591934,3.3423257512668902
154,29.1253289058752,-17.745347890300398,-3.6980049876375403,137.09459459459498,-10.470028782816101,0.0,9.746159595987699,-2.42556104617809,-10.901029815743101,-10.559379110582599,4.24052221852117
155,12.1149404516168,74.8573852381158,-3.6094206847081898,137.236842105263,-12.5673417192135,0.0,15.7772665121058,-2.29229351092873,-1.12552691438018,-10.2164582851427,4.577218444375361
156,17.352133388731698,91.62745237837841,-2.3922789731349,-3.0223712112671297,-27.890284459947,-0.156523537177294,13.147126142003,1.49330479367219,46.6401076375516,-4.02780988632194,5.840211939611059
